lpips_row_id,lpips_case_id,restoration_case_id,source_case_id,case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,mask_id,is_zero_control,evaluation_region,region_pixel_count,mask_area_pixels,damaged_lpips,restored_lpips,lpips_improvement,lpips_net,lpips_input_size,status,issue
lama__damage_size__damage_size__p018__loss_large__size_15pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p018__loss_large__size_15pct,lama__damage_size__damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,False,mask_bbox_crop,115600,58322,0.620538,0.216273,0.404265,alex,256,ok,
lama__damage_size__damage_size__p018__loss_large__size_20pct__content_region__lpips,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,False,content_region,389376,77936,0.254719,0.088622,0.166097,alex,256,ok,
lama__damage_size__damage_size__p018__loss_large__size_20pct__full_image__lpips,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,False,full_image,589824,77936,0.178972,0.051995,0.126977,alex,256,ok,
lama__damage_size__damage_size__p018__loss_large__size_20pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p018__loss_large__size_20pct,lama__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,False,mask_bbox_crop,152881,77936,0.608425,0.244542,0.363884,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_02pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,8147,0.086025,0.000935,0.08509,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_02pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,8147,0.066946,0.00061,0.066336,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_02pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_02pct,lama__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,16384,8147,0.655318,0.096308,0.55901,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_04pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,16243,0.11564,0.004367,0.111273,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_04pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,16243,0.086015,0.002895,0.083119,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_04pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_04pct,lama__damage_size__damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,30625,16243,0.653558,0.131901,0.521657,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_06pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_06pct,lama__damage_size__damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,24409,0.14518,0.009521,0.135659,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_06pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_06pct,lama__damage_size__damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,24409,0.112726,0.006676,0.106051,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_06pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_06pct,lama__damage_size__damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,44521,24409,0.662642,0.144449,0.518193,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_08pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_08pct,lama__damage_size__damage_size__p026__loss_large__size_08pct,damage_size__p026__loss_large__size_08pct,damage_size__p026__loss_large__size_08pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,32448,0.1715,0.015014,0.156486,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_08pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_08pct,lama__damage_size__damage_size__p026__loss_large__size_08pct,damage_size__p026__loss_large__size_08pct,damage_size__p026__loss_large__size_08pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,32448,0.131299,0.008317,0.122982,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_08pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_08pct,lama__damage_size__damage_size__p026__loss_large__size_08pct,damage_size__p026__loss_large__size_08pct,damage_size__p026__loss_large__size_08pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,57600,32448,0.664267,0.147762,0.516505,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_10pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_10pct,lama__damage_size__damage_size__p026__loss_large__size_10pct,damage_size__p026__loss_large__size_10pct,damage_size__p026__loss_large__size_10pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,40622,0.200418,0.023014,0.177405,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_10pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_10pct,lama__damage_size__damage_size__p026__loss_large__size_10pct,damage_size__p026__loss_large__size_10pct,damage_size__p026__loss_large__size_10pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,40622,0.149359,0.014411,0.134949,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_10pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_10pct,lama__damage_size__damage_size__p026__loss_large__size_10pct,damage_size__p026__loss_large__size_10pct,damage_size__p026__loss_large__size_10pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,71289,40622,0.674013,0.17178,0.502234,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_15pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_15pct,lama__damage_size__damage_size__p026__loss_large__size_15pct,damage_size__p026__loss_large__size_15pct,damage_size__p026__loss_large__size_15pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,60957,0.259557,0.057868,0.201689,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_15pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_15pct,lama__damage_size__damage_size__p026__loss_large__size_15pct,damage_size__p026__loss_large__size_15pct,damage_size__p026__loss_large__size_15pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,60957,0.191423,0.036322,0.155101,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_15pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_15pct,lama__damage_size__damage_size__p026__loss_large__size_15pct,damage_size__p026__loss_large__size_15pct,damage_size__p026__loss_large__size_15pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,104976,60957,0.681826,0.229964,0.451861,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_20pct__content_region__lpips,lama__damage_size__damage_size__p026__loss_large__size_20pct,lama__damage_size__damage_size__p026__loss_large__size_20pct,damage_size__p026__loss_large__size_20pct,damage_size__p026__loss_large__size_20pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,content_region,406272,81200,0.3114,0.089535,0.221865,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_20pct__full_image__lpips,lama__damage_size__damage_size__p026__loss_large__size_20pct,lama__damage_size__damage_size__p026__loss_large__size_20pct,damage_size__p026__loss_large__size_20pct,damage_size__p026__loss_large__size_20pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,full_image,589824,81200,0.237753,0.055166,0.182588,alex,256,ok,
lama__damage_size__damage_size__p026__loss_large__size_20pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p026__loss_large__size_20pct,lama__damage_size__damage_size__p026__loss_large__size_20pct,damage_size__p026__loss_large__size_20pct,damage_size__p026__loss_large__size_20pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,False,mask_bbox_crop,137641,81200,0.703212,0.244613,0.458599,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_02pct__content_region__lpips,lama__damage_size__damage_size__p039__loss_large__size_02pct,lama__damage_size__damage_size__p039__loss_large__size_02pct,damage_size__p039__loss_large__size_02pct,damage_size__p039__loss_large__size_02pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,8683,0.046987,0.001828,0.045159,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_02pct__full_image__lpips,lama__damage_size__damage_size__p039__loss_large__size_02pct,lama__damage_size__damage_size__p039__loss_large__size_02pct,damage_size__p039__loss_large__size_02pct,damage_size__p039__loss_large__size_02pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,8683,0.036618,0.001395,0.035223,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_02pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p039__loss_large__size_02pct,lama__damage_size__damage_size__p039__loss_large__size_02pct,damage_size__p039__loss_large__size_02pct,damage_size__p039__loss_large__size_02pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,21316,8683,0.592818,0.124629,0.468189,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_04pct__content_region__lpips,lama__damage_size__damage_size__p039__loss_large__size_04pct,lama__damage_size__damage_size__p039__loss_large__size_04pct,damage_size__p039__loss_large__size_04pct,damage_size__p039__loss_large__size_04pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,17329,0.072326,0.004997,0.067329,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_04pct__full_image__lpips,lama__damage_size__damage_size__p039__loss_large__size_04pct,lama__damage_size__damage_size__p039__loss_large__size_04pct,damage_size__p039__loss_large__size_04pct,damage_size__p039__loss_large__size_04pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,17329,0.055475,0.003541,0.051934,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_04pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p039__loss_large__size_04pct,lama__damage_size__damage_size__p039__loss_large__size_04pct,damage_size__p039__loss_large__size_04pct,damage_size__p039__loss_large__size_04pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,40000,17329,0.560859,0.123349,0.43751,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_06pct__content_region__lpips,lama__damage_size__damage_size__p039__loss_large__size_06pct,lama__damage_size__damage_size__p039__loss_large__size_06pct,damage_size__p039__loss_large__size_06pct,damage_size__p039__loss_large__size_06pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,25949,0.094548,0.008822,0.085725,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_06pct__full_image__lpips,lama__damage_size__damage_size__p039__loss_large__size_06pct,lama__damage_size__damage_size__p039__loss_large__size_06pct,damage_size__p039__loss_large__size_06pct,damage_size__p039__loss_large__size_06pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,full_image,589824,25949,0.073327,0.007065,0.066262,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_06pct__mask_bbox_crop__lpips,lama__damage_size__damage_size__p039__loss_large__size_06pct,lama__damage_size__damage_size__p039__loss_large__size_06pct,damage_size__p039__loss_large__size_06pct,damage_size__p039__loss_large__size_06pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,mask_bbox_crop,58081,25949,0.559054,0.155859,0.403194,alex,256,ok,
lama__damage_size__damage_size__p039__loss_large__size_08pct__content_region__lpips,lama__damage_size__damage_size__p039__loss_large__size_08pct,lama__damage_size__damage_size__p039__loss_large__size_08pct,damage_size__p039__loss_large__size_08pct,damage_size__p039__loss_large__size_08pct,damage_size,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,,,False,content_region,433152,34593,0.116321,0.022621,0.093699,alex,256,ok,
