rank_direction,rank_metric,rank_evaluation_region,rank_position,rank_metric_value,feature_row_id,feature_case_id,restoration_case_id,source_case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_type,metric_mask_type,evaluation_region,region_pixel_count,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,status,issue
strongest,mean_similarity_improvement,content_region,8,0.31206491589546204,lama__canonical__canonical__p027_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p027_mixed_damage,lama__canonical__canonical__p027_mixed_damage,canonical__p027_mixed_damage,canonical,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,lama,mixed_damage,mixed_damage,content_region,461568,40932,False,0.7807438373565674,0.9909983277320862,0.2102544903755188,0.545401930809021,0.9592772722244263,0.4138753414154053,0.31206491589546204,lama__canonical__canonical__p027_mixed_damage__content_region__clean,lama__canonical__canonical__p027_mixed_damage__content_region__damaged,lama__canonical__canonical__p027_mixed_damage__content_region__restored,canonical__p027__content_region,ok,
strongest,mean_similarity_improvement,content_region,9,0.3035283386707306,lama__canonical__canonical__p014_loss_small__content_region__feature_similarity,lama__canonical__canonical__p014_loss_small,lama__canonical__canonical__p014_loss_small,canonical__p014_loss_small,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,loss_small,loss_small,content_region,334080,16029,False,0.8657791614532471,0.9985817074775696,0.1328025460243225,0.5223977565765381,0.9966518878936768,0.47425413131713867,0.3035283386707306,lama__canonical__canonical__p014_loss_small__content_region__clean,lama__canonical__canonical__p014_loss_small__content_region__damaged,lama__canonical__canonical__p014_loss_small__content_region__restored,canonical__p014__content_region,ok,
strongest,mean_similarity_improvement,content_region,10,0.3025501072406769,lama__canonical__canonical__p049_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p049_mixed_damage,lama__canonical__canonical__p049_mixed_damage,canonical__p049_mixed_damage,canonical,p049,high_texture_brushwork,Peonies,Édouard Manet,Modern French painting,lama,mixed_damage,mixed_damage,content_region,370944,49278,False,0.7100077867507935,0.9916589856147766,0.28165119886398315,0.6365674734115601,0.9600164890289307,0.3234490156173706,0.3025501072406769,lama__canonical__canonical__p049_mixed_damage__content_region__clean,lama__canonical__canonical__p049_mixed_damage__content_region__damaged,lama__canonical__canonical__p049_mixed_damage__content_region__restored,canonical__p049__content_region,ok,
strongest,mean_similarity_improvement,content_region,11,0.27926281094551086,lama__canonical__canonical__p012_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p012_mixed_damage,lama__canonical__canonical__p012_mixed_damage,canonical__p012_mixed_damage,canonical,p012,landscape_natural,An Extensive Wooded Landscape,Philips Koninck,,lama,mixed_damage,mixed_damage,content_region,436992,41283,False,0.7876567840576172,0.9966604709625244,0.20900368690490723,0.6443946361541748,0.9939165711402893,0.3495219349861145,0.27926281094551086,lama__canonical__canonical__p012_mixed_damage__content_region__clean,lama__canonical__canonical__p012_mixed_damage__content_region__damaged,lama__canonical__canonical__p012_mixed_damage__content_region__restored,canonical__p012__content_region,ok,
strongest,mean_similarity_improvement,content_region,12,0.25488191843032837,lama__canonical__canonical__p014_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p014_mixed_damage,lama__canonical__canonical__p014_mixed_damage,canonical__p014_mixed_damage,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,lama,mixed_damage,mixed_damage,content_region,334080,41872,False,0.8406758308410645,0.9924218654632568,0.15174603462219238,0.605536937713623,0.9635547399520874,0.35801780223846436,0.25488191843032837,lama__canonical__canonical__p014_mixed_damage__content_region__clean,lama__canonical__canonical__p014_mixed_damage__content_region__damaged,lama__canonical__canonical__p014_mixed_damage__content_region__restored,canonical__p014__content_region,ok,
strongest,mean_similarity_improvement,content_region,13,0.25258302688598633,lama__canonical__canonical__p001_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p001_mixed_damage,lama__canonical__canonical__p001_mixed_damage,canonical__p001_mixed_damage,canonical,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,mixed_damage,mixed_damage,content_region,509184,45733,False,0.6879823207855225,0.9593481421470642,0.27136582136154175,0.7524926662445068,0.9862928986549377,0.2338002324104309,0.25258302688598633,lama__canonical__canonical__p001_mixed_damage__content_region__clean,lama__canonical__canonical__p001_mixed_damage__content_region__damaged,lama__canonical__canonical__p001_mixed_damage__content_region__restored,canonical__p001__content_region,ok,
strongest,mean_similarity_improvement,content_region,14,0.2441866099834442,lama__canonical__canonical__p041_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p041_scratch_thin,lama__canonical__canonical__p041_scratch_thin,canonical__p041_scratch_thin,canonical,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,Post-Impressionism,lama,scratch_thin,scratch_thin,content_region,469248,12949,False,0.8714646697044373,0.9996398687362671,0.12817519903182983,0.6382415294647217,0.9984395503997803,0.3601980209350586,0.2441866099834442,lama__canonical__canonical__p041_scratch_thin__content_region__clean,lama__canonical__canonical__p041_scratch_thin__content_region__damaged,lama__canonical__canonical__p041_scratch_thin__content_region__restored,canonical__p041__content_region,ok,
strongest,mean_similarity_improvement,content_region,15,0.23525774478912354,lama__canonical__canonical__p029_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p029_mixed_damage,lama__canonical__canonical__p029_mixed_damage,canonical__p029_mixed_damage,canonical,p029,architecture_structured,"The Trading Post of the Dutch East India Company in Hooghly, Bengal",workshop of Johannes Vinckboons,,lama,mixed_damage,mixed_damage,content_region,383232,50750,False,0.7069852352142334,0.9878883957862854,0.280903160572052,0.7795470952987671,0.9691594243049622,0.18961232900619507,0.23525774478912354,lama__canonical__canonical__p029_mixed_damage__content_region__clean,lama__canonical__canonical__p029_mixed_damage__content_region__damaged,lama__canonical__canonical__p029_mixed_damage__content_region__restored,canonical__p029__content_region,ok,
strongest,mean_similarity_improvement,content_region,16,0.2334894835948944,lama__canonical__canonical__p011_loss_small__content_region__feature_similarity,lama__canonical__canonical__p011_loss_small,lama__canonical__canonical__p011_loss_small,canonical__p011_loss_small,canonical,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,lama,loss_small,loss_small,content_region,405504,19318,False,0.8197944760322571,0.99936443567276,0.17956995964050293,0.7106574177742004,0.9980664253234863,0.2874090075492859,0.2334894835948944,lama__canonical__canonical__p011_loss_small__content_region__clean,lama__canonical__canonical__p011_loss_small__content_region__damaged,lama__canonical__canonical__p011_loss_small__content_region__restored,canonical__p011__content_region,ok,
strongest,mean_similarity_improvement,content_region,17,0.22739723324775696,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__content_region__feature_similarity,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05,mask_robustness__p026__scratch_thin__variant_05,mask_robustness,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,lama,,,content_region,406272,8248,False,0.8182392120361328,0.9992346167564392,0.1809954047203064,0.7238028049468994,0.9976018667221069,0.2737990617752075,0.22739723324775696,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__content_region__clean,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__content_region__damaged,lama__mask_robustness__mask_robustness__p026__scratch_thin__variant_05__content_region__restored,mask_robustness__p026__content_region,ok,
strongest,mean_similarity_improvement,content_region,18,0.22354429960250854,lama__canonical__canonical__p002_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p002_mixed_damage,lama__canonical__canonical__p002_mixed_damage,canonical__p002_mixed_damage,canonical,p002,portrait_figure,Madame X (Madame Pierre Gautreau),John Singer Sargent,19th century portraiture,lama,mixed_damage,mixed_damage,content_region,344832,34546,False,0.72125244140625,0.989702582359314,0.26845014095306396,0.8148949146270752,0.9935333728790283,0.17863845825195312,0.22354429960250854,lama__canonical__canonical__p002_mixed_damage__content_region__clean,lama__canonical__canonical__p002_mixed_damage__content_region__damaged,lama__canonical__canonical__p002_mixed_damage__content_region__restored,canonical__p002__content_region,ok,
strongest,mean_similarity_improvement,content_region,19,0.2219717800617218,lama__canonical__canonical__p028_mixed_damage__content_region__feature_similarity,lama__canonical__canonical__p028_mixed_damage,lama__canonical__canonical__p028_mixed_damage,canonical__p028_mixed_damage,canonical,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,lama,mixed_damage,mixed_damage,content_region,407808,42118,False,0.8624236583709717,0.9966266751289368,0.1342030167579651,0.6741255521774292,0.9838660955429077,0.3097405433654785,0.2219717800617218,lama__canonical__canonical__p028_mixed_damage__content_region__clean,lama__canonical__canonical__p028_mixed_damage__content_region__damaged,lama__canonical__canonical__p028_mixed_damage__content_region__restored,canonical__p028__content_region,ok,
strongest,mean_similarity_improvement,content_region,20,0.21231889724731445,lama__canonical__canonical__p006_scratch_thin__content_region__feature_similarity,lama__canonical__canonical__p006_scratch_thin,lama__canonical__canonical__p006_scratch_thin,canonical__p006_scratch_thin,canonical,p006,portrait_figure,Boy with a Sword,Édouard Manet,Realism / early modern French painting,lama,scratch_thin,scratch_thin,content_region,442368,12613,False,0.7410591840744019,0.9994489550590515,0.25838977098464966,0.832343339920044,0.9985913634300232,0.16624802350997925,0.21231889724731445,lama__canonical__canonical__p006_scratch_thin__content_region__clean,lama__canonical__canonical__p006_scratch_thin__content_region__damaged,lama__canonical__canonical__p006_scratch_thin__content_region__restored,canonical__p006__content_region,ok,
weakest,mean_similarity_improvement,content_region,1,-0.5015823692083359,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__content_region__feature_similarity,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation__p001__partial_transparency__severe,synthetic_degradation,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,content_region,509184,315211,False,0.9667528867721558,0.554878294467926,-0.41187459230422974,0.9603588581085205,0.3690687119960785,-0.591290146112442,-0.5015823692083359,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__content_region__clean,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__content_region__damaged,lama__synthetic_degradation__synthetic_degradation__p001__partial_transparency__severe__content_region__restored,synthetic_degradation__p001__content_region,ok,
