case_id,painting_id,mask_id,mask_type,model_name,algorithm,inpaint_radius,clean_filename,clean_path,mask_filename,mask_path,damaged_filename,damaged_path,restored_filename,restored_path,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,status,issue,title,artist,date,category,style_or_period,medium,source,source_url,license,filename,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_lpips,restored_lpips,lpips_improvement,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,error_map_figure_path
p046_mixed_damage,p046,p046_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p046_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p046_clean.png,p046_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p046_mixed_damage_mask.png,p046_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p046_mixed_damage_damaged.png,p046_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p046_mixed_damage_restored_opencv_telea.png,47037,10.4516,7.9748,ok,,Boating,Édouard Manet,1874,high_texture_brushwork,Impressionism / modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436947,Public Domain / Open Access,p046.jpg,33688.94921875,845.1530151367188,32843.79620361328,178.16094970703125,17.76546859741211,160.39548110961914,2.8559289561595,18.861450156892957,16.005521200733455,0.2328300774097442,0.0313215069472789,0.2015085704624653,0.8902826905250549,0.9927453994750975,0.1024627089500427,0.8776126503944397,0.9448384046554564,0.0672257542610168,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p046_mixed_damage_opencv_telea_error_maps.png
p046_scratch_thin,p046,p046_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p046_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p046_clean.png,p046_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p046_scratch_thin_mask.png,p046_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p046_scratch_thin_damaged.png,p046_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p046_scratch_thin_restored_opencv_telea.png,13388,2.9748,2.2698,ok,,Boating,Édouard Manet,1874,high_texture_brushwork,Impressionism / modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436947,Public Domain / Open Access,p046.jpg,32525.36328125,230.62954711914065,32294.73373413086,173.62266540527344,8.139701843261719,165.48296356201172,3.0085820489912383,24.50165414679534,21.493072097804102,0.2820442318916321,0.0012738989898934,0.2807703329017386,0.9196054935455322,0.9993518590927124,0.0797463655471801,0.9171726107597352,0.9991394281387328,0.0819668173789978,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p046_scratch_thin_opencv_telea_error_maps.png
p047_loss_large,p047,p047_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p047_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p047_clean.png,p047_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p047_loss_large_mask.png,p047_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p047_loss_large_damaged.png,p047_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p047_loss_large_restored_opencv_telea.png,93278,17.0584,15.8145,ok,,The Dance Class,Edgar Degas,1874,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438817,Public Domain / Open Access,p047.jpg,31599.57421875,934.420654296875,30665.153564453125,174.99038696289062,17.39254379272461,157.59784317016602,3.133991300119482,18.42537931412061,15.291388014001129,0.339446485042572,0.1303507089614868,0.2090957760810852,0.8716074824333191,0.8876500725746155,0.0160425901412963,0.9346396923065186,0.9410274028778076,0.006387710571289,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p047_loss_large_opencv_telea_error_maps.png
p047_loss_small,p047,p047_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p047_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p047_clean.png,p047_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p047_loss_small_mask.png,p047_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p047_loss_small_damaged.png,p047_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p047_loss_small_restored_opencv_telea.png,26508,4.8477,4.4942,ok,,The Dance Class,Edgar Degas,1874,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438817,Public Domain / Open Access,p047.jpg,31269.763671875,286.2249755859375,30983.538696289062,174.86260986328125,9.408153533935549,165.4544563293457,3.1795576188875883,23.563728338693632,20.384170719806043,0.2392454445362091,0.0226932875812053,0.2165521569550037,0.9180669784545898,0.9961023330688475,0.0780353546142578,0.9586961269378662,0.9945498108863832,0.0358536839485168,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p047_loss_small_opencv_telea_error_maps.png
p047_mixed_damage,p047,p047_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p047_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p047_clean.png,p047_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p047_mixed_damage_mask.png,p047_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p047_mixed_damage_damaged.png,p047_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p047_mixed_damage_restored_opencv_telea.png,48087,8.794,8.1528,ok,,The Dance Class,Edgar Degas,1874,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438817,Public Domain / Open Access,p047.jpg,31398.134765625,218.25987243652344,31179.87489318848,174.8812713623047,7.8162078857421875,167.0650634765625,3.161765116818687,24.741064638271396,21.579299521452704,0.3362057507038116,0.0217031016945838,0.3145026490092277,0.8188180923461914,0.990216851234436,0.1713987588882446,0.8652739524841309,0.989110231399536,0.1238362789154052,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p047_mixed_damage_opencv_telea_error_maps.png
p047_scratch_thin,p047,p047_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p047_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p047_clean.png,p047_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p047_scratch_thin_mask.png,p047_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p047_scratch_thin_damaged.png,p047_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p047_scratch_thin_restored_opencv_telea.png,11055,2.0217,1.8743,ok,,The Dance Class,Edgar Degas,1874,high_texture_brushwork,Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/438817,Public Domain / Open Access,p047.jpg,35825.65234375,153.55972290039062,35672.09262084961,185.2958831787109,6.081772804260254,179.21411037445068,2.588862537256309,26.268030411093093,23.679167873836786,0.3377709090709686,0.0009440237772651,0.3368268852937035,0.8696154952049255,0.9998258352279664,0.1302103400230407,0.952226996421814,0.9993946552276612,0.0471676588058471,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p047_scratch_thin_opencv_telea_error_maps.png
p048_loss_large,p048,p048_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p048_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p048_clean.png,p048_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p048_loss_large_mask.png,p048_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p048_loss_large_damaged.png,p048_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p048_loss_large_restored_opencv_telea.png,63467,13.4811,10.7603,ok,,A Farm in Brittany,Paul Gauguin,1894,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436448,Public Domain / Open Access,p048.jpg,28751.380859375,1030.723388671875,27720.657470703125,166.54647827148438,23.583999633789062,142.9624786376953,3.544216532264157,17.999382299117602,14.455165766853446,0.5204262733459473,0.3287687301635742,0.191657543182373,0.7472101449966431,0.7544375658035278,0.0072274208068847,0.6979923248291016,0.4435077607631683,-0.2544845640659332,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p048_loss_large_opencv_telea_error_maps.png
p048_loss_small,p048,p048_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p048_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p048_clean.png,p048_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p048_loss_small_mask.png,p048_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p048_loss_small_damaged.png,p048_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p048_loss_small_restored_opencv_telea.png,24841,5.2765,4.2116,ok,,A Farm in Brittany,Paul Gauguin,1894,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436448,Public Domain / Open Access,p048.jpg,24973.712890625,298.6713256835937,24675.041564941406,149.57351684570312,11.41662311553955,138.15689373016355,4.155972463083709,23.378868312505787,19.22289584942208,0.2540143132209778,0.0415931865572929,0.2124211266636848,0.8127706050872803,0.9953151345252992,0.1825445294380188,0.8159539699554443,0.963032603263855,0.1470786333084106,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p048_loss_small_opencv_telea_error_maps.png
p048_mixed_damage,p048,p048_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p048_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p048_clean.png,p048_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p048_mixed_damage_mask.png,p048_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p048_mixed_damage_damaged.png,p048_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p048_mixed_damage_restored_opencv_telea.png,52192,11.0862,8.8487,ok,,A Farm in Brittany,Paul Gauguin,1894,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436448,Public Domain / Open Access,p048.jpg,31643.572265625,490.1215515136719,31153.450714111328,174.93289184570312,13.450043678283691,161.48284816741943,3.1279485545834773,21.227765612369783,18.099817057786307,0.3580309748649597,0.043660569936037,0.3143704049289226,0.8208789825439453,0.9846363067626952,0.16375732421875,0.4098643660545349,0.8761286735534668,0.4662643074989319,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p048_mixed_damage_opencv_telea_error_maps.png
p048_scratch_thin,p048,p048_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p048_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p048_clean.png,p048_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p048_scratch_thin_mask.png,p048_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p048_scratch_thin_damaged.png,p048_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p048_scratch_thin_restored_opencv_telea.png,9067,1.9259,1.5372,ok,,A Farm in Brittany,Paul Gauguin,1894,high_texture_brushwork,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436448,Public Domain / Open Access,p048.jpg,35177.01953125,356.1049194335937,34820.914611816406,183.1444396972656,9.26237964630127,173.88206005096436,2.668213209700577,22.6150238756404,19.94681066593982,0.3053283989429474,0.0076609579846262,0.2976674409583211,0.9116736054420472,0.9988649487495422,0.0871913433074951,0.7975946664810181,0.9995534420013428,0.2019587755203247,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p048_scratch_thin_opencv_telea_error_maps.png
p049_loss_large,p049,p049_loss_large,loss_large,opencv_telea,cv2.INPAINT_TELEA,3,p049_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p049_clean.png,p049_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p049_loss_large_mask.png,p049_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p049_loss_large_damaged.png,p049_loss_large_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p049_loss_large_restored_opencv_telea.png,48472,13.0672,8.218,ok,,Peonies,Édouard Manet,1864-65,high_texture_brushwork,Modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436961,Public Domain / Open Access,p049.jpg,26498.109375,1339.378173828125,25158.731201171875,158.88636779785156,24.478214263916016,134.40815353393555,3.898654724894509,16.861771433643895,12.963116708749386,0.484439492225647,0.2730269134044647,0.2114125788211822,0.7169420719146729,0.7386897802352905,0.0217477083206176,0.8582639694213867,0.8786931037902832,0.0204291343688964,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p049_loss_large_opencv_telea_error_maps.png
p049_loss_small,p049,p049_loss_small,loss_small,opencv_telea,cv2.INPAINT_TELEA,3,p049_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p049_clean.png,p049_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p049_loss_small_mask.png,p049_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p049_loss_small_damaged.png,p049_loss_small_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p049_loss_small_restored_opencv_telea.png,17470,4.7096,2.9619,ok,,Peonies,Édouard Manet,1864-65,high_texture_brushwork,Modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436961,Public Domain / Open Access,p049.jpg,33046.40625,347.22930908203125,32699.17694091797,176.6392059326172,11.984277725219728,164.65492820739746,2.9395612338984334,22.72463984699364,19.785078613095205,0.1548371315002441,0.0194603726267814,0.1353767588734626,0.9529114365577698,0.9985024333000184,0.0455909967422485,0.9476319551467896,0.976630926132202,0.0289989709854125,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p049_loss_small_opencv_telea_error_maps.png
p049_mixed_damage,p049,p049_mixed_damage,mixed_damage,opencv_telea,cv2.INPAINT_TELEA,3,p049_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p049_clean.png,p049_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p049_mixed_damage_mask.png,p049_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p049_mixed_damage_damaged.png,p049_mixed_damage_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p049_mixed_damage_restored_opencv_telea.png,46861,12.6329,7.9449,ok,,Peonies,Édouard Manet,1864-65,high_texture_brushwork,Modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436961,Public Domain / Open Access,p049.jpg,31405.01953125,492.6135864257813,30912.40594482422,173.28077697753906,13.875916481018066,159.404860496521,3.1608129303351933,21.20573975231704,18.044926821981843,0.3058660924434662,0.0403816550970077,0.2654844373464584,0.8140414953231812,0.9760904908180236,0.1620489954948425,0.7690754532814026,0.9078574776649476,0.1387820243835449,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p049_mixed_damage_opencv_telea_error_maps.png
p049_scratch_thin,p049,p049_scratch_thin,scratch_thin,opencv_telea,cv2.INPAINT_TELEA,3,p049_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p049_clean.png,p049_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p049_scratch_thin_mask.png,p049_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p049_scratch_thin_damaged.png,p049_scratch_thin_restored_opencv_telea.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\opencv_telea\p049_scratch_thin_restored_opencv_telea.png,6498,1.7517,1.1017,ok,,Peonies,Édouard Manet,1864-65,high_texture_brushwork,Modern French painting,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/436961,Public Domain / Open Access,p049.jpg,37265.9140625,140.28182983398438,37125.632232666016,189.39894104003903,6.619678020477295,182.77926301956177,2.4176858274746587,26.660789386911,24.24310355943634,0.2127646803855896,0.0017554900841787,0.2110091903014108,0.8956949710845947,0.9998419284820556,0.1041469573974609,0.9298093318939208,0.9997642040252686,0.0699548721313476,D:\Masters\FH\Thesis\painting-restoration-eval\outputs\figures\error_maps\opencv_telea\all_cases\all_opencv_cases\p049_scratch_thin_opencv_telea_error_maps.png
