spatial_case_id,restoration_case_id,case_id,source_case_id,dataset_name,painting_id,category,title,artist,mask_id,mask_type,model_name,is_zero_control,clean_path,damaged_path,mask_path,restored_path,figure_filename,figure_path,image_width,image_height,full_pixel_count,content_pixel_count,masked_pixel_count,outside_mask_pixel_count,boundary_pixel_count,mask_area_pixels,mask_area_fraction_full,mask_area_percentage_full,content_x_min,content_y_min,content_x_max,content_y_max,mask_bbox_x_min,mask_bbox_y_min,mask_bbox_x_max,mask_bbox_y_max,boundary_width_pixels,boundary_mode,mask_threshold,mse_improvement,mae_improvement,psnr_improvement,ssim_improvement,damaged_error_mean_full,damaged_error_std_full,damaged_error_max_full,restored_error_mean_full,restored_error_std_full,restored_error_max_full,improvement_mean_full,improvement_std_full,improvement_min_full,improvement_max_full,improvement_masked_pixel_count,improvement_masked_mean,improvement_masked_std,improvement_masked_min,improvement_masked_max,improvement_masked_positive_pixels,improvement_masked_negative_pixels,improvement_masked_zero_pixels,improvement_masked_positive_percentage,improvement_masked_negative_percentage,improvement_masked_zero_percentage,improvement_outside_mask_pixel_count,improvement_outside_mask_mean,improvement_outside_mask_std,improvement_outside_mask_min,improvement_outside_mask_max,improvement_outside_mask_positive_pixels,improvement_outside_mask_negative_pixels,improvement_outside_mask_zero_pixels,improvement_outside_mask_positive_percentage,improvement_outside_mask_negative_percentage,improvement_outside_mask_zero_percentage,improvement_boundary_pixel_count,improvement_boundary_mean,improvement_boundary_std,improvement_boundary_min,improvement_boundary_max,improvement_boundary_positive_pixels,improvement_boundary_negative_pixels,improvement_boundary_zero_pixels,improvement_boundary_positive_percentage,improvement_boundary_negative_percentage,improvement_boundary_zero_percentage,improvement_content_pixel_count,improvement_content_mean,improvement_content_std,improvement_content_min,improvement_content_max,improvement_content_positive_pixels,improvement_content_negative_pixels,improvement_content_zero_pixels,improvement_content_positive_percentage,improvement_content_negative_percentage,improvement_content_zero_percentage,damaged_error_masked_mean,damaged_error_masked_std,restored_error_masked_mean,restored_error_masked_std,damaged_error_boundary_mean,damaged_error_boundary_std,restored_error_boundary_mean,restored_error_boundary_std,damaged_error_outside_mask_mean,damaged_error_outside_mask_std,restored_error_outside_mask_mean,restored_error_outside_mask_std,flag_net_masked_degradation,flag_boundary_degradation,flag_outside_mask_degradation,flag_high_negative_masked_percentage,spatial_flag_count,boundary_net_change_class,outside_mask_net_change_class,absolute_error_vmin,absolute_error_vmax,signed_improvement_vmin,signed_improvement_vmax,figure_size_bytes,figure_size_bytes_disk,figure_filesize_mb,figure_width,figure_height,figure_mode,figure_format,figure_sha256,generation_runtime_seconds,spatial_schema_version,implementation_name,status,issue,damaged_error_mean_masked,restored_error_mean_masked,improvement_mean_masked,negative_improvement_pixels_masked,positive_improvement_pixels_masked,zero_improvement_pixels_masked,negative_improvement_percentage_masked,positive_improvement_percentage_masked
opencv_telea__damage_size__damage_size__p018__loss_large__size_02pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_02pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_02pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_02pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_02pct_difference_maps.png,768,768,589824,389376,7777,582047,4366,7777,0.013185289171006944,1.3185289171006944,0,130,768,637,138.0,344.0,269.0,479.0,5,both,127,28.744503021730736,-26.31194548026231,1.2957187946493818,,1.9183515310287476,17.198192596435547,205.0,0.41957539319992065,5.160757064819336,119.0,1.498775839805603,13.735735893249512,0.0,200.3333282470703,7777,113.6703109741211,39.479061126708984,13.0,200.3333282470703,7777,0,0,100.0,0.0,0.0,582047,0.0,0.0,0.0,0.0,0,0,582047,0.0,0.0,100.0,4366,56.769737243652344,67.31059265136719,0.0,200.3333282470703,2062,0,2304,47.22858451672011,0.0,52.771415483279895,389376,2.2703351974487305,16.853635787963867,0.0,200.3333282470703,7777,0,381599,1.997298241288626,0.0,98.00270175871137,145.49179077148438,39.28947830200195,31.821481704711914,31.94807243347168,62.015953063964844,71.70497131347656,5.246220588684082,10.554364204406738,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1600429,1600429,1.5262880325317383,2383,2335,RGBA,PNG,c5f764758b3b18285998f0aa7f7de8e813f44c75b0a46fc5cd8e524d37742e28,5.82088739995379,2.0.0,restoration_eval.error_maps,ok,,145.49179077148438,31.821481704711914,113.6703109741211,0,7777,0,0.0,100.0
opencv_telea__damage_size__damage_size__p018__loss_large__size_04pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_04pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_04pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_04pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_04pct_difference_maps.png,768,768,589824,389376,15531,574293,6273,15531,0.026331583658854168,2.633158365885417,0,130,768,637,114.0,320.0,293.0,503.0,5,both,127,42.9731290107956,-20.255424634601766,2.118640776843364,,3.8438234329223633,24.391754150390625,213.3333282470703,0.6306124329566956,6.263186931610107,119.33333587646484,3.2132108211517334,21.654338836669922,-37.33332824707031,209.33334350585938,15531,122.02877807617188,57.523860931396484,-37.33332824707031,209.33334350585938,14938,587,6,96.18182988860988,3.7795376987959566,0.038632412594166506,574293,0.0,0.0,0.0,0.0,0,0,574293,0.0,0.0,100.0,6273,68.72102355957031,78.65047454833984,0.0,209.33334350585938,3026,0,3247,48.23848238482385,0.0,51.76151761517615,389376,4.867349147796631,26.500024795532227,-37.33332824707031,209.33334350585938,14938,587,373851,3.836394641683103,0.15075402695595003,96.01285133136095,145.97769165039062,42.97068786621094,23.948898315429688,30.51726722717285,71.95573425292969,81.64382934570312,3.2347097396850586,7.367249488830566,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1634048,1634048,1.558349609375,2383,2335,RGBA,PNG,d43bae0b58d217a78e6549731f96506831c28eed859caa29783e3c7f78a57e7e,5.686001699999906,2.0.0,restoration_eval.error_maps,ok,,145.97769165039062,23.948898315429688,122.02877807617188,587,14938,6,3.7795376987959566,96.18182988860988
opencv_telea__damage_size__damage_size__p018__loss_large__size_06pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_06pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_06pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_06pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_06pct_difference_maps.png,768,768,589824,389376,23407,566417,7786,23407,0.03968471950954861,3.968471950954861,0,130,768,637,95.0,301.0,311.0,522.0,5,both,127,44.095569701371375,-33.26718503011918,2.1731890868469605,,5.863271713256836,30.237621307373047,219.3333282470703,0.812451958656311,6.678415775299072,113.33333587646484,5.0508198738098145,27.29486083984375,-31.0,213.3333282470703,23407,127.273681640625,56.72254180908203,-31.0,213.3333282470703,22651,743,13,96.77019694963045,3.174264109027214,0.055538941342333496,566417,0.0,0.0,0.0,0.0,0,0,566417,0.0,0.0,100.0,7786,70.37400817871094,80.28075408935547,0.0,213.3333282470703,3790,0,3996,48.67711276650398,0.0,51.32288723349602,389376,7.650946617126465,33.296260833740234,-31.0,213.3333282470703,22651,743,365982,5.817256328073635,0.19081812952005262,93.9919255424063,147.746337890625,45.571250915527344,20.47266387939453,26.858741760253906,73.4630126953125,83.22577667236328,3.089005947113037,7.347653865814209,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1660023,1660023,1.5831212997436523,2383,2335,RGBA,PNG,d0b0e8ce4790a1706ef692f50ae3a9b841a964ff6051247a2461f0d7ba1400e4,5.775002799986396,2.0.0,restoration_eval.error_maps,ok,,147.746337890625,20.47266387939453,127.273681640625,743,22651,13,3.174264109027214,96.77019694963045
opencv_telea__damage_size__damage_size__p018__loss_large__size_08pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_08pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_08pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_08pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_08pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_08pct_difference_maps.png,768,768,589824,389376,31189,558635,9038,31189,0.052878485785590276,5.287848578559028,0,130,768,637,80.0,285.0,327.0,538.0,5,both,127,43.71093441063623,-37.97412549296227,2.145759920275978,,7.851469993591309,34.965171813964844,221.6666717529297,0.9533967971801758,6.505851745605469,107.66666412353516,6.898072719573975,31.727798461914062,-9.666664123535156,219.3333282470703,31189,130.451416015625,54.03130340576172,-9.666664123535156,219.3333282470703,31067,109,13,99.60883644874795,0.3494821892333836,0.04168136201866043,558635,0.0,0.0,0.0,0.0,0,0,558635,0.0,0.0,100.0,9038,70.62953186035156,80.79988861083984,0.0,219.3333282470703,4425,0,4613,48.959946890905066,0.0,51.04005310909493,389376,10.449152946472168,38.57155227661133,-9.666664123535156,219.3333282470703,31067,109,358200,7.978663297172912,0.027993507560815253,91.99334319526628,148.48135375976562,47.32127380371094,18.029958724975586,22.19350242614746,73.82425689697266,83.75853729248047,3.194733142852783,7.210836410522461,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1682613,1682613,1.6046648025512695,2383,2335,RGBA,PNG,a1351688a1de7d4dac6ff65566a975c27c97bf158eb91bf417cfa810b084d966,5.701865400013048,2.0.0,restoration_eval.error_maps,ok,,148.48135375976562,18.029958724975586,130.451416015625,109,31067,13,0.3494821892333836,99.60883644874795
opencv_telea__damage_size__damage_size__p018__loss_large__size_10pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,damage_size__p018__loss_large__size_10pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_10pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_10pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_10pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_10pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_10pct_difference_maps.png,768,768,589824,389376,38979,550845,10068,38979,0.0660858154296875,6.60858154296875,0,130,768,637,66.0,271.0,340.0,552.0,5,both,127,40.68722474494814,-26.25801927533629,1.945613160218734,,9.872958183288574,39.13729476928711,222.6666717529297,1.3112934827804565,8.159964561462402,130.0,8.561665534973145,34.88002014160156,-4.666664123535156,219.66665649414062,38979,129.5537567138672,52.29384231567383,-4.666664123535156,219.66665649414062,38975,4,0,99.98973806408578,0.010261935914210216,0.0,550845,0.0,0.0,0.0,0.0,0,0,550845,0.0,0.0,100.0,10068,71.57969665527344,81.57317352294922,0.0,219.66665649414062,4945,0,5123,49.116011124354394,0.0,50.88398887564561,389376,12.969151496887207,42.25823211669922,-4.666664123535156,219.66665649414062,38975,4,350397,10.009605111768574,0.001027284681130835,89.98936760355029,149.39602661132812,48.30795669555664,19.842281341552734,25.295373916625977,74.69123840332031,84.41280364990234,3.111541271209717,7.037370204925537,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1706779,1706779,1.627711296081543,2383,2335,RGBA,PNG,f763f3bd3254d970c6d4413e294a9d84072a0d2fc976a6c5e3a7e15a8c690265,5.768395900027826,2.0.0,restoration_eval.error_maps,ok,,149.39602661132812,19.842281341552734,129.5537567138672,4,38975,0,0.010261935914210216,99.98973806408578
opencv_telea__damage_size__damage_size__p018__loss_large__size_15pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size__p018__loss_large__size_15pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_15pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_15pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_15pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_15pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_15pct_difference_maps.png,768,768,589824,389376,58322,531502,12502,58322,0.0988803439670139,9.88803439670139,0,130,768,637,37.0,242.0,369.0,582.0,5,both,127,39.81100328063738,-39.90983391058833,1.86822209467158,,15.01724910736084,48.01599884033203,234.6666717529297,2.0378243923187256,9.828263282775879,126.66666412353516,12.979425430297852,43.33758544921875,-26.666664123535156,217.33334350585938,58322,131.2639617919922,58.88656997680664,-26.666664123535156,217.33334350585938,56653,1596,73,97.1383011556531,2.7365316690099792,0.1251671753369226,531502,0.0,0.0,0.0,0.0,0,0,531502,0.0,0.0,100.0,12502,73.86985778808594,84.06951141357422,0.0,217.33334350585938,6166,0,6336,49.32010878259479,0.0,50.67989121740521,389376,19.66114044189453,52.092529296875,-26.666664123535156,217.33334350585938,56653,1596,331127,14.549689760026299,0.4098865877712032,85.0404236522025,151.8729705810547,50.31649398803711,20.608991622924805,24.375232696533203,77.16426086425781,86.86414337158203,3.294405937194824,8.164528846740723,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1758715,1758715,1.677241325378418,2383,2335,RGBA,PNG,a9de2dc743a8dfcb5d4c81f9022c59fbbf335bc0247646cccd069f82c4f4b79c,5.793666099954862,2.0.0,restoration_eval.error_maps,ok,,151.8729705810547,20.608991622924805,131.2639617919922,1596,56653,73,2.7365316690099792,97.1383011556531
opencv_telea__damage_size__damage_size__p018__loss_large__size_20pct,opencv_telea__damage_size__damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size__p018__loss_large__size_20pct,damage_size,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,,opencv_telea,False,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_20pct_damaged.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_20pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p018__loss_large__size_20pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p018_loss_large_size_20pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p018_loss_large_size_20pct_difference_maps.png,768,768,589824,389376,77936,511888,14643,77936,0.1321343315972222,13.213433159722221,0,130,768,637,13.0,216.0,394.0,607.0,5,both,127,33.16514832683228,-36.56033583110927,1.492387910664707,,20.34632110595703,55.246849060058594,234.6666717529297,2.9973340034484863,11.855681419372559,134.6666717529297,17.34898567199707,49.660064697265625,-65.33333587646484,224.0,77936,131.29808044433594,60.84776306152344,-65.33333587646484,224.0,74058,3833,45,95.02412235680559,4.918137959351262,0.05773968384315336,511888,0.0,0.0,0.0,0.0,0,0,511888,0.0,0.0,100.0,14643,76.22652435302734,84.5623779296875,-18.0,224.0,7231,4,7408,49.38195724919757,0.027316806665300827,50.59072594413713,389376,26.280120849609375,59.16884994506836,-65.33333587646484,224.0,74058,3833,311485,19.019662228796843,0.9843955456936226,79.99594222550954,153.98208618164062,50.21780014038086,22.683988571166992,24.842947006225586,80.0788803100586,87.83509063720703,3.8523526191711426,8.65119457244873,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,1815609,1815609,1.7314996719360352,2383,2335,RGBA,PNG,d11a05ae708cda17742940620d26eaa52419d57a7e62f5fa9978c85092f24246,5.898941199993715,2.0.0,restoration_eval.error_maps,ok,,153.98208618164062,22.683988571166992,131.29808044433594,3833,74058,45,4.918137959351262,95.02412235680559
opencv_telea__damage_size__damage_size__p026__loss_large__size_02pct,opencv_telea__damage_size__damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size__p026__loss_large__size_02pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,opencv_telea,False,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_02pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p026__loss_large__size_02pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p026_loss_large_size_02pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p026_loss_large_size_02pct_difference_maps.png,768,768,589824,406272,8147,581677,4274,8147,0.013812594943576388,1.3812594943576388,0,119,768,648,479.0,263.0,607.0,390.0,5,both,127,82.45701894357842,11.81334642608732,5.996417647525103,,1.626564383506775,13.79869556427002,161.0,0.05888988450169563,0.6003536581993103,35.33333206176758,1.5676743984222412,13.30837345123291,0.0,142.33334350585938,8147,113.49600982666016,10.914365768432617,78.33333587646484,142.33334350585938,8147,0,0,100.0,0.0,0.0,581677,0.0,0.0,0.0,0.0,0,0,581677,0.0,0.0,100.0,4274,55.93339157104492,58.18299865722656,0.0,142.33334350585938,2073,0,2201,48.50257370145063,0.0,51.497426298549364,406272,2.2759432792663574,15.984970092773438,0.0,142.33334350585938,8147,0,398125,2.0053067895400125,0.0,97.99469321045999,117.7594985961914,10.443208694458008,4.263491153717041,2.8579070568084717,57.586021423339844,59.83942413330078,1.6526283025741577,2.4569311141967773,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2177149,2177149,2.076291084289551,2383,2335,RGBA,PNG,a0ed16b9c5753178c1bd081fa36089923c1032545c92fc169c61c0d8c7513561,5.726774199982174,2.0.0,restoration_eval.error_maps,ok,,117.7594985961914,4.263491153717041,113.49600982666016,0,8147,0,0.0,100.0
opencv_telea__damage_size__damage_size__p026__loss_large__size_04pct,opencv_telea__damage_size__damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size__p026__loss_large__size_04pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,opencv_telea,False,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_04pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p026__loss_large__size_04pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p026_loss_large_size_04pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p026_loss_large_size_04pct_difference_maps.png,768,768,589824,406272,16243,573581,6135,16243,0.027538723415798612,2.753872341579861,0,119,768,648,456.0,241.0,631.0,413.0,5,both,127,68.03145970571939,-7.338853660038154,4.275250676425749,,3.2995686531066895,19.711162567138672,193.6666717529297,0.17710083723068237,1.4986681938171387,61.0,3.1224677562713623,18.68785858154297,0.0,157.0,16243,113.3846206665039,13.401433944702148,61.666664123535156,157.0,16243,0,0,100.0,0.0,0.0,573581,0.0,0.0,0.0,0.0,0,0,573581,0.0,0.0,100.0,6135,56.97163772583008,58.87245559692383,0.0,157.0,3015,0,3120,49.1442542787286,0.0,50.8557457212714,406272,4.5331854820251465,22.374622344970703,0.0,157.0,16243,0,390029,3.9980604127284187,0.0,96.00193958727158,119.81559753417969,12.16820240020752,6.430975437164307,6.429577350616455,59.56418991088867,61.396148681640625,2.5925562381744385,5.719151496887207,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2201793,2201793,2.0997934341430664,2383,2335,RGBA,PNG,212d3d394fab585d1187ccb5916d8efa28587a5acc0ee3eeb630ff0661228949,5.9386930000036955,2.0.0,restoration_eval.error_maps,ok,,119.81559753417969,6.430975437164307,113.3846206665039,0,16243,0,0.0,100.0
opencv_telea__damage_size__damage_size__p026__loss_large__size_06pct,opencv_telea__damage_size__damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size__p026__loss_large__size_06pct,damage_size,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,,opencv_telea,False,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_06pct_mask.png,data/processed/restored/opencv_telea/damage_size/damage_size__p026__loss_large__size_06pct_restored_opencv_telea.png,opencv_telea_damage_size_damage_size_p026_loss_large_size_06pct_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/damage_size/opencv_telea_damage_size_damage_size_p026_loss_large_size_06pct_difference_maps.png,768,768,589824,406272,24409,565415,7619,24409,0.04138353135850695,4.138353135850695,0,119,768,648,438.0,223.0,649.0,430.0,5,both,127,64.14778701844949,-11.736845698990834,3.888640208663873,,5.004425048828125,24.296445846557617,198.6666717529297,0.2850680947303772,1.869215726852417,70.33333587646484,4.719356536865234,22.936798095703125,0.0,189.33334350585938,24409,114.03949737548828,15.68062973022461,26.666667938232422,189.33334350585938,24409,0,0,100.0,0.0,0.0,565415,0.0,0.0,0.0,0.0,0,0,565415,0.0,0.0,100.0,7619,57.44384765625,59.9503173828125,0.0,189.33334350585938,3765,0,3854,49.41593384958656,0.0,50.58406615041344,406272,6.851542949676514,27.371084213256836,0.0,189.33334350585938,24409,0,381863,6.008043872085697,0.0,93.9919561279143,120.92793273925781,15.689775466918945,6.8884429931640625,6.240346431732178,60.3242301940918,62.937522888183594,2.8803865909576416,5.733867645263672,0.0,0.0,0.0,0.0,False,False,False,False,0,improved,unchanged_or_undefined,0.0,255.0,-253.3333282470703,253.3333282470703,2222507,2222507,2.1195478439331055,2383,2335,RGBA,PNG,07995f25c46bcaad84ce1727607bd5f00baee717becc4738bd9a30cc071d0a06,5.72433880000608,2.0.0,restoration_eval.error_maps,ok,,120.92793273925781,6.8884429931640625,114.03949737548828,0,24409,0,0.0,100.0
